t(s),V
87333.999219,-0.506346
87334.999276,-0.503161
87336.000334,-0.505072
87337.000391,-0.508258
87338.000448,-0.504435
87339.000505,-0.503798
87339.999562,-0.505709
87341.000619,-0.503161
87342.000677,-0.507621
87343.000734,-0.505072
87344.000791,-0.508258
87344.999848,-0.505072
87345.998906,-0.509532
87346.999963,-0.506346
87348.000020,-0.503161
87349.000077,-0.506983
87349.999134,-0.506346
87351.000192,-0.507621
87352.000249,-0.505072
87353.000306,-0.505709
87354.000363,-0.509532
87355.000420,-0.507621
87356.000477,-0.508895
87357.000535,-0.505072
87358.000592,-0.505709
87359.000649,-0.507621
87360.000706,-0.503798
87361.000763,-0.508258
87362.000821,-0.509532
87362.999878,-0.506983
87363.998935,-0.505072
87364.999992,-0.506346
87365.999050,-0.505072
87367.000107,-0.505072
87367.999164,-0.506346
87369.000221,-0.503161
87370.000278,-0.505709
87371.000335,-0.505072
87372.000392,-0.509532
87372.999450,-0.503161
87374.000507,-0.504435
87375.000564,-0.504435
87375.999621,-0.508895
87377.000679,-0.508258
87378.000736,-0.502524
87379.000793,-0.504435
87380.000850,-0.504435
87380.997907,-0.505072
87381.999965,-0.506346
87382.999022,-0.505709
87383.998079,-0.506346
87385.000136,-0.506346
87386.000194,-0.505072
87386.999250,-0.506346
87388.000308,-0.505072
87389.000365,-0.511443
87390.000422,-0.500612
87390.999479,-0.507621
87392.000536,-0.508895
87393.000594,-0.504435
87394.000651,-0.506346
87394.999708,-0.506346
87396.000765,-0.507621
87397.000823,-0.505072
87397.999880,-0.504435
87398.999937,-0.503161
87399.999994,-0.505709
87401.000051,-0.505072
87402.000109,-0.506346
87403.000166,-0.505072
87404.000223,-0.510169
87405.000280,-0.507621
87406.000337,-0.503161
87407.000394,-0.510169
87408.000452,-0.507621
87409.000509,-0.510169
87410.000566,-0.505072
87411.000623,-0.505709
87411.999681,-0.509532
87413.000738,-0.503161
87414.000795,-0.505709
87414.999852,-0.505072
87415.999909,-0.503161
87416.999967,-0.506346
87418.000024,-0.505709
87419.000081,-0.507621
87420.000138,-0.510169
87421.000196,-0.509532
87421.999252,-0.506346
87422.999310,-0.506983
87424.000367,-0.509532
87425.000424,-0.505072
87426.000481,-0.506983
87427.000538,-0.505709
87428.000596,-0.503161
87429.000653,-0.508258
87430.000710,-0.505709
87430.999767,-0.511443
87432.000824,-0.503161
87432.999882,-0.505709
87433.999939,-0.501249
87434.998996,-0.507621
87436.000053,-0.509532
87437.000111,-0.506346
87438.000168,-0.507621
87439.000225,-0.504435
87440.000282,-0.502524
87441.000339,-0.506346
87442.000396,-0.501249
87442.999454,-0.504435
87444.000511,-0.508895
87445.000568,-0.506346
87445.999625,-0.505072
87447.000682,-0.508258
87448.000740,-0.505072
87449.000797,-0.504435
87450.000854,-0.505072
87450.999911,-0.505072
87451.999969,-0.508895
87453.000026,-0.505709
87454.000083,-0.505709
87455.000140,-0.503161
87456.000197,-0.510169
87457.000255,-0.505072
87458.000312,-0.510169
87459.000369,-0.504435
87459.999426,-0.502524
87461.000483,-0.504435
87462.000540,-0.503161
87463.000597,-0.504435
87464.000655,-0.506346
87465.000712,-0.503798
87466.000769,-0.505072
87467.000826,-0.507621
87467.999884,-0.505709
87468.999941,-0.509532
87469.999998,-0.506346
87471.000055,-0.506983
87472.000113,-0.507621
87473.000170,-0.507621
87473.999227,-0.507621
87475.000284,-0.505709
87476.000341,-0.507621
87476.999398,-0.505709
87478.000455,-0.505072
87479.000513,-0.501887
87480.000570,-0.507621
87481.000627,-0.506983
87482.000684,-0.508258
87483.000741,-0.505072
87484.000799,-0.511443
87485.000856,-0.510169
87485.998913,-0.501249
87486.998970,-0.507621
87488.000028,-0.505709
87489.000084,-0.507621
87490.000142,-0.506983
87491.000199,-0.504435
87491.999256,-0.506983
87493.000313,-0.505072
87494.000371,-0.506346
87494.999428,-0.506346
87495.999485,-0.506983
87497.000542,-0.506983
87498.000599,-0.506346
87499.000657,-0.508258
87500.000714,-0.505072
87501.000771,-0.502524
87502.000828,-0.505072
87502.999886,-0.503798
87503.999943,-0.504435
87504.999000,-0.506346
87506.000057,-0.508258
87507.000114,-0.505072
87507.999171,-0.506346
87509.000228,-0.507621
87510.000286,-0.508258
87511.000343,-0.504435
87512.000400,-0.505072
87513.000457,-0.505072
87514.000515,-0.504435
87515.000572,-0.506983
87515.999629,-0.507621
87517.000686,-0.506346
87518.000743,-0.506346
87519.000801,-0.506346
87520.000858,-0.510169
87520.999915,-0.510806
87521.999972,-0.504435
87522.999029,-0.510169
87523.999086,-0.504435
87525.000144,-0.507621
87526.000201,-0.506346
87527.000258,-0.505072
87528.000315,-0.508895
87529.000372,-0.505072
87530.000430,-0.510169
87531.000487,-0.505709
87532.000544,-0.508258
87533.000601,-0.500612
87534.000659,-0.506346
87534.999716,-0.501249
87535.999773,-0.509532
87537.000830,-0.506983
87537.999887,-0.504435
87538.998944,-0.500612
87540.000002,-0.506346
87541.000059,-0.504435
87542.000116,-0.508258
87543.000173,-0.509532
87544.000230,-0.507621
87545.000288,-0.507621
87545.999345,-0.507621
87547.000402,-0.505709
87548.000459,-0.507621
87549.000516,-0.506983
87550.000574,-0.505709
87551.000631,-0.503798
87552.000688,-0.503161
87553.000745,-0.505072
87554.000803,-0.502524
87554.999860,-0.508895
87555.999917,-0.510169
87556.999974,-0.503798
87558.000031,-0.506346
87559.000088,-0.505072
87560.000145,-0.504435
87561.000203,-0.505072
87562.000260,-0.507621
87563.000317,-0.508258
87564.000374,-0.510806
87565.000432,-0.503161
87566.000489,-0.508895
87566.999546,-0.506983
87567.999603,-0.503161
87568.999660,-0.505072
87569.999718,-0.505072
87571.000775,-0.505072
87572.000832,-0.505072
87572.999889,-0.505709
87573.999947,-0.507621
87574.999003,-0.506346
87576.000061,-0.505072
87577.000118,-0.503798
87578.000175,-0.503161
87579.000232,-0.508258
87580.000289,-0.505072
87581.000347,-0.511443
87582.000404,-0.508895
87583.000461,-0.506346
87584.000518,-0.505072
87585.000576,-0.506346
87585.999633,-0.504435
87586.999690,-0.500612
87588.000747,-0.505709
87589.000804,-0.505072
87590.000862,-0.512717
87590.999919,-0.504435
87591.999976,-0.507621
87592.999033,-0.505072
87593.999090,-0.508895
87595.000147,-0.508895
87596.000205,-0.505072
87596.999262,-0.507621
87598.000319,-0.504435
87599.000376,-0.503161
87600.000433,-0.506346
87600.999491,-0.506346
87602.000548,-0.501249
87603.000605,-0.506346
87604.000662,-0.507621
87605.000720,-0.510806
87605.999777,-0.505072
87607.000834,-0.505072
87607.999891,-0.503798
87608.998948,-0.504435
87610.000005,-0.506983
87611.000062,-0.505072
87612.000120,-0.506983
87613.000177,-0.504435
87614.000234,-0.507621
87615.000291,-0.508258
87616.000349,-0.506983
87616.999406,-0.503161
87618.000463,-0.505072
87619.000520,-0.507621
87620.000577,-0.506346
87621.000635,-0.509532
87622.000692,-0.508258
87623.000749,-0.506346
87624.000806,-0.507621
87625.000864,-0.508258
87625.999921,-0.510806
87626.999978,-0.504435
87628.000035,-0.508895
87628.999092,-0.506346
87629.999149,-0.506346
87631.000206,-0.505072
87632.000264,-0.507621
87633.000321,-0.505709
87634.000378,-0.505709
87635.000435,-0.505072
87635.999493,-0.513992
87636.999550,-0.510169
87638.000607,-0.504435
87639.000664,-0.507621
87639.999722,-0.508258
87641.000779,-0.505709
87642.000836,-0.509532
87642.999893,-0.508258
87643.998950,-0.507621
87645.000007,-0.509532
87646.000064,-0.507621
87647.000122,-0.506346
87647.999179,-0.507621
87649.000236,-0.506346
87650.000293,-0.503798
87651.000350,-0.509532
87652.000408,-0.508895
87653.000465,-0.503798
87654.000522,-0.507621
87655.000579,-0.505072
87655.999637,-0.506983
87657.000694,-0.506346
87658.000751,-0.505072
87659.000808,-0.503798
87660.000865,-0.506346
87660.999923,-0.507621
87661.999979,-0.508895
87663.000037,-0.510806
87664.000094,-0.507621
87665.000151,-0.509532
87666.000208,-0.510169
87667.000266,-0.504435
87668.000323,-0.507621
87669.000380,-0.505072
87670.000437,-0.507621
87671.000494,-0.508895
87671.999552,-0.505709
87673.000609,-0.506346
87674.000666,-0.504435
87675.000723,-0.508258
87676.000781,-0.510169
87677.000838,-0.510806
87677.999895,-0.506346
87678.998952,-0.505072
87679.999009,-0.507621
87681.000066,-0.504435
87682.000124,-0.505072
87683.000181,-0.505072
87684.000238,-0.508258
87685.000295,-0.507621
87686.000352,-0.508258
87687.000410,-0.506346
87687.999467,-0.507621
87689.000524,-0.513354
87690.000581,-0.508258
87691.000638,-0.507621
87692.000696,-0.510806
87693.000753,-0.506346
87694.000810,-0.508258
87695.000867,-0.507621
87695.999925,-0.503161
87696.999981,-0.511443
87698.000039,-0.505709
87699.000096,-0.506346
87700.000153,-0.503161
87701.000210,-0.504435
87702.000268,-0.507621
87702.999325,-0.505709
87704.000382,-0.509532
87705.000439,-0.507621
87706.000496,-0.503161
87707.000554,-0.510806
87708.000611,-0.508258
87709.000668,-0.507621
87709.999725,-0.505072
87710.999783,-0.508258
87712.000840,-0.504435
87712.999897,-0.505072
87713.999954,-0.505709
87715.000011,-0.506346
87716.000068,-0.506346
87717.000125,-0.508258
87718.000183,-0.501887
87719.000240,-0.505072
87720.000297,-0.508258
87721.000354,-0.506346
87722.000412,-0.507621
87723.000469,-0.505709
87724.000526,-0.505072
87725.000583,-0.506346
87725.999640,-0.509532
87727.000698,-0.503161
87728.000755,-0.505709
87729.000812,-0.508258
87730.000869,-0.507621
87730.999926,-0.504435
87731.998983,-0.505709
87733.000041,-0.505709
87733.999098,-0.506346
87735.000155,-0.505709
87736.000212,-0.503161
87736.999269,-0.509532
87738.000327,-0.510169
87739.000384,-0.511443
87739.999441,-0.501249
87740.999498,-0.508895
87741.999556,-0.507621
87743.000613,-0.505072
87744.000670,-0.507621
87745.000727,-0.504435
87746.000784,-0.505072
87747.000842,-0.506983
87747.999898,-0.509532
87748.999956,-0.506346
87750.000013,-0.507621
87751.000070,-0.513354
87752.000127,-0.507621
87752.999185,-0.510169
87754.000242,-0.506346
87755.000299,-0.510169
87756.000356,-0.506983
87756.999413,-0.508895
87758.000471,-0.510806
87759.000528,-0.506346
87760.000585,-0.507621
87761.000642,-0.508258
87762.000700,-0.510169
87763.000757,-0.507621
87764.000814,-0.510169
87765.000871,-0.507621
87765.999928,-0.506983
87766.999985,-0.508895
87768.000042,-0.509532
87769.000100,-0.511443
87769.999157,-0.509532
87771.000214,-0.506346
87771.999271,-0.507621
87773.000329,-0.508258
87774.000386,-0.505709
87775.000443,-0.506983
87776.000500,-0.507621
87777.000557,-0.510169
87778.000615,-0.507621
87779.000672,-0.508258
87780.000729,-0.506983
87781.000786,-0.508895
87782.000844,-0.513354
87782.999900,-0.507621
87783.998958,-0.507621
87784.999015,-0.508258
87786.000072,-0.509532
87787.000129,-0.512717
87788.000186,-0.505072
87789.000244,-0.505072
87790.000301,-0.509532
87791.000358,-0.503161
87792.000415,-0.507621
87793.000473,-0.508258
87794.000530,-0.510169
87795.000587,-0.507621
87796.000644,-0.505072
87796.999701,-0.507621
87798.000759,-0.513992
87799.000816,-0.504435
87800.000873,-0.507621
87800.999930,-0.509532
87801.999987,-0.510806
87803.000044,-0.505709
87803.999102,-0.510806
87805.000159,-0.506983
87806.000216,-0.508895
87807.000273,-0.508895
87808.000330,-0.507621
87809.000388,-0.502524
87810.000445,-0.508258
87810.999502,-0.505709
87812.000559,-0.503161
87813.000617,-0.506346
87814.000674,-0.505709
87815.000731,-0.505072
87815.999788,-0.505072
87816.999845,-0.508258
87817.999902,-0.509532
87818.998960,-0.507621
87820.000017,-0.506346
87821.000074,-0.506983
87822.000131,-0.507621
87823.000188,-0.508258
87823.999246,-0.506346
87825.000303,-0.504435
87826.000360,-0.505072
87827.000417,-0.506983
87827.999475,-0.510806
87829.000532,-0.505072
87830.000589,-0.510806
87831.000646,-0.506346
87832.000703,-0.507621
87833.000761,-0.508895
87834.000818,-0.506346
87835.000875,-0.510169
87835.999932,-0.509532
87836.999989,-0.504435
87838.000046,-0.512717
87839.000103,-0.507621
87840.000161,-0.508895
87841.000218,-0.505709
87842.000275,-0.507621
87843.000332,-0.509532
87844.000390,-0.510169
87845.000447,-0.505709
87846.000504,-0.510169
87846.999561,-0.505072
87847.999618,-0.505709
87849.000676,-0.503798
87850.000733,-0.505072
87851.000790,-0.513354
87852.000847,-0.504435
87852.999904,-0.509532
87853.999961,-0.507621
87854.999019,-0.505072
87855.999076,-0.510169
87857.000133,-0.510169
87858.000190,-0.506983
87859.000247,-0.505709
87860.000305,-0.508895
87861.000362,-0.507621
87862.000419,-0.510806
87863.000476,-0.506346
87864.000534,-0.507621
87865.000591,-0.513354
87866.000648,-0.510169
87867.000705,-0.513354
87868.000762,-0.508258
87868.999819,-0.506346
87869.999876,-0.510169
87870.999934,-0.510169
87871.999991,-0.509532
87872.999048,-0.507621
87873.999105,-0.506983
87875.000163,-0.505709
87876.000220,-0.510169
87877.000277,-0.501887
87878.000334,-0.506983
87878.999392,-0.506346
87880.000449,-0.508258
87881.000506,-0.505072
87881.999563,-0.508895
87883.000620,-0.505072
87884.000678,-0.504435
87885.000735,-0.505709
87886.000792,-0.506346
87887.000849,-0.507621
87887.999906,-0.509532
87888.999963,-0.505709
87890.000021,-0.506983
87891.000078,-0.506346
87892.000135,-0.509532
87893.000192,-0.509532
87894.000249,-0.512080
87895.000307,-0.507621
87896.000364,-0.509532
87897.000421,-0.506983
87898.000478,-0.508895
87899.000535,-0.508895
87900.000593,-0.505072
87901.000650,-0.508258
87901.999707,-0.513354
87903.000764,-0.508258
87904.000821,-0.507621
87904.999878,-0.503161
87905.999936,-0.510169
87906.999993,-0.506983
87908.000050,-0.507621
87909.000107,-0.505072
87909.999165,-0.508258
87911.000222,-0.505709
87911.999279,-0.506346
87913.000336,-0.510169
87914.000393,-0.510169
87915.000451,-0.510169
87916.000508,-0.508258
87917.000565,-0.507621
87918.000622,-0.507621
87919.000679,-0.505072
87920.000737,-0.510169
87921.000794,-0.505072
87922.000851,-0.509532
87922.999908,-0.510169
87923.999965,-0.507621
87924.999022,-0.510169
87926.000080,-0.508895
87927.000137,-0.510169
87927.999194,-0.505709
87928.999251,-0.506983
87929.999309,-0.510169
87931.000366,-0.507621
87932.000423,-0.508895
87932.999480,-0.510169
87934.000537,-0.502524
87935.000595,-0.507621
87936.000652,-0.506346
87937.000709,-0.507621
87938.000766,-0.512717
87939.000823,-0.507621
87939.999880,-0.509532
87940.999938,-0.505709
87941.999995,-0.506346
87943.000052,-0.505072
87943.999109,-0.505072
87944.999166,-0.508895
87946.000224,-0.505072
87947.000281,-0.508258
87948.000338,-0.504435
87948.999395,-0.510169
87950.000453,-0.510169
87951.000510,-0.507621
87952.000567,-0.505072
87952.999624,-0.507621
87954.000681,-0.511443
87954.999738,-0.509532
87956.000796,-0.505709
87957.000853,-0.507621
87957.998910,-0.512717
87958.999967,-0.511443
87960.000024,-0.508258
87961.000082,-0.514629
87962.000139,-0.507621
87962.999196,-0.508895
87963.999253,-0.503161
87965.000310,-0.515903
87966.000368,-0.506346
87966.999424,-0.510169
87968.000482,-0.506346
87969.000539,-0.506346
87970.000597,-0.510169
87970.999653,-0.507621
87972.000710,-0.508895
87973.000768,-0.506346
87974.000825,-0.506983
87974.998882,-0.506346
87975.999939,-0.506983
87976.999997,-0.506983
87978.000054,-0.507621
87979.000111,-0.510806
87980.000168,-0.508895
87981.000226,-0.510806
87981.999283,-0.508895
87982.999340,-0.513354
87984.000397,-0.507621
87985.000454,-0.512717
87986.000512,-0.505072
87986.999568,-0.506983
87987.999626,-0.507621
87989.000683,-0.505072
87989.999740,-0.506346
87991.000797,-0.505709
87992.000854,-0.509532
87992.998912,-0.507621
87993.999969,-0.503161
87995.000026,-0.506983
87996.000083,-0.510169
87997.000141,-0.506346
87998.000198,-0.511443
87998.999255,-0.506346
88000.000312,-0.508258
88001.000370,-0.512080
88001.999426,-0.508258
88003.000484,-0.506346
88003.999541,-0.505072
88005.000598,-0.509532
88005.999655,-0.508258
88006.999712,-0.508895
88008.000770,-0.508895
88009.000827,-0.507621
88009.999884,-0.503161
88010.999941,-0.506346
88011.999999,-0.510169
88013.000056,-0.507621
88014.000113,-0.505709
88014.999170,-0.506983
88016.000227,-0.507621
88017.000285,-0.508895
88018.000342,-0.506346
88019.000399,-0.501887
88020.000456,-0.505072
88020.999513,-0.507621
88021.999570,-0.510169
88023.000628,-0.507621
88024.000685,-0.509532
88025.000742,-0.510169
88026.000799,-0.507621
88027.000856,-0.509532
88027.999914,-0.510169
88028.998971,-0.509532
88029.999028,-0.508258
88031.000085,-0.509532
88032.000143,-0.505072
88033.000200,-0.507621
88033.999257,-0.499975
88034.999314,-0.508895
88036.000371,-0.505072
88036.999428,-0.506346
88038.000486,-0.506346
88039.000543,-0.505709
88040.000600,-0.503798
88041.000658,-0.505072
88042.000714,-0.506983
88043.000772,-0.509532
88044.000829,-0.502524
88044.998886,-0.505072
88045.999943,-0.507621
88047.000000,-0.509532
88048.000058,-0.507621
88049.000115,-0.508895
88050.000172,-0.510169
88051.000229,-0.507621
88052.000287,-0.501249
88053.000344,-0.501887
88054.000401,-0.508895
88055.000458,-0.508258
88056.000515,-0.506346
88057.000572,-0.508258
88058.000629,-0.506983
88059.000687,-0.506346
88059.999744,-0.507621
88061.000801,-0.507621
88062.000858,-0.512080
88062.999916,-0.506983
88063.999973,-0.504435
88064.999030,-0.508895
88066.000087,-0.505072
88067.000144,-0.512717
88067.999201,-0.508258
88068.999259,-0.509532
88070.000316,-0.510169
88071.000373,-0.508895
88072.000431,-0.506346
88073.000488,-0.506983
88073.999545,-0.510806
88075.000602,-0.511443
88076.000659,-0.506983
88077.000716,-0.512717
88078.000773,-0.505709
88079.000831,-0.507621
88079.998888,-0.511443
88080.999945,-0.508258
88082.000002,-0.506346
88083.000060,-0.510806
88083.999116,-0.508895
88085.000174,-0.506983
88086.000231,-0.507621
88087.000288,-0.510169
88088.000346,-0.503798
88088.999403,-0.507621
88090.000460,-0.509532
88091.000517,-0.510169
88092.000574,-0.510806
88093.000631,-0.513354
88094.000689,-0.505072
88095.000746,-0.511443
88096.000803,-0.508895
88097.000860,-0.506346
88097.999918,-0.510169
88098.998975,-0.511443
88100.000032,-0.501249
88101.000089,-0.507621
88102.000146,-0.508895
88103.000204,-0.508258
88104.000261,-0.508258
88105.000318,-0.506346
88106.000375,-0.508258
88107.000432,-0.509532
88107.999489,-0.505709
88109.000546,-0.508895
88110.000604,-0.508895
88110.999661,-0.505072
88112.000718,-0.510169
88113.000775,-0.508258
88114.000833,-0.505709
88114.999890,-0.508258
88115.999947,-0.506346
88117.000004,-0.510806
88117.999061,-0.508258
88119.000119,-0.503798
88119.999176,-0.509532
88121.000233,-0.506983
88122.000290,-0.510169
88123.000348,-0.506346
88124.000405,-0.505072
88125.000462,-0.506983
88126.000519,-0.506346
88127.000576,-0.510169
88127.999633,-0.513354
88129.000690,-0.505072
88130.000748,-0.510169
88131.000805,-0.505072
88132.000862,-0.508258
88132.998919,-0.508258
88133.998977,-0.512080
88135.000034,-0.506983
88136.000091,-0.509532
88137.000148,-0.510169
88138.000206,-0.506346
88139.000263,-0.506983
88140.000320,-0.509532
88141.000377,-0.506346
88142.000434,-0.508258
88142.999491,-0.512717
88143.999548,-0.506983
88145.000606,-0.510169
88146.000663,-0.510806
88146.999720,-0.513354
88148.000777,-0.515266
88149.000834,-0.505709
88149.998892,-0.506346
88150.999949,-0.510169
88152.000006,-0.506346
88153.000063,-0.507621
88154.000121,-0.505072
88154.999177,-0.510169
88156.000235,-0.506346
88157.000292,-0.507621
88158.000350,-0.506346
88159.000407,-0.503161
88160.000464,-0.508258
88161.000521,-0.510169
88162.000578,-0.508258
88163.000635,-0.507621
88164.000692,-0.511443
88164.999750,-0.510169
88166.000807,-0.507621
88167.000864,-0.501249
88167.999921,-0.512080
88168.999979,-0.506346
88170.000036,-0.507621
88171.000093,-0.510169
88172.000150,-0.510169
88173.000207,-0.510806
88173.999264,-0.513354
88175.000321,-0.508258
88176.000379,-0.509532
88177.000436,-0.508895
88178.000493,-0.510169
88179.000550,-0.505072
88180.000607,-0.507621
88181.000665,-0.508895
88182.000722,-0.508895
88183.000779,-0.511443
88184.000836,-0.507621
88184.998894,-0.513354
88185.999951,-0.510169
88187.000008,-0.505072
88188.000065,-0.508258
88188.999122,-0.513354
88189.999179,-0.507621
88191.000237,-0.505709
88192.000294,-0.507621
88192.999351,-0.508258
88194.000408,-0.510169
88195.000465,-0.505072
88196.000523,-0.513354
88197.000580,-0.510169
88198.000637,-0.508895
88199.000694,-0.508895
88199.999752,-0.508258
88201.000809,-0.508895
88202.000866,-0.509532
88202.999923,-0.513354
88203.999980,-0.506346
88204.999037,-0.507621
88205.999094,-0.508895
88207.000152,-0.507621
88207.999209,-0.507621
88208.999266,-0.507621
88210.000323,-0.506346
88211.000381,-0.505709
88212.000438,-0.512717
88212.999495,-0.507621
88214.000552,-0.513354
88215.000609,-0.512080
88215.999667,-0.511443
88216.999724,-0.510806
88218.000781,-0.509532
88218.999838,-0.505072
88219.998896,-0.509532
88220.999953,-0.505709
88222.000010,-0.508895
88223.000067,-0.510806
88224.000124,-0.512080
88225.000181,-0.503798
88226.000238,-0.509532
88226.999296,-0.502524
88228.000353,-0.509532
88228.999410,-0.506983
88230.000467,-0.508258
88231.000525,-0.504435
88232.000582,-0.509532
88232.999639,-0.507621
88234.000696,-0.508258
88235.000753,-0.508258
88236.000811,-0.511443
88236.999868,-0.507621
88237.999925,-0.509532
88238.998982,-0.507621
88239.999039,-0.507621
88241.000097,-0.507621
88242.000154,-0.507621
88243.000211,-0.512717
88244.000268,-0.507621
88245.000325,-0.507621
88246.000382,-0.513992
88246.999440,-0.507621
88248.000497,-0.507621
88249.000554,-0.510806
88250.000611,-0.507621
88251.000669,-0.510806
88252.000726,-0.505072
88253.000783,-0.509532
88254.000840,-0.509532
88254.998898,-0.505072
88255.999955,-0.509532
88257.000012,-0.509532
88258.000069,-0.508895
88258.999126,-0.510169
88259.999183,-0.510806
88261.000240,-0.507621
88262.000298,-0.510169
88262.999355,-0.508895
88264.000412,-0.510169
88265.000469,-0.511443
88266.000526,-0.510806
88267.000584,-0.507621
88267.999641,-0.507621
88269.000698,-0.511443
88270.000755,-0.507621
88270.999813,-0.505072
88272.000870,-0.508258
88272.999927,-0.510806
88273.998984,-0.507621
88275.000041,-0.507621
88276.000099,-0.509532
88277.000156,-0.509532
88278.000213,-0.510169
88278.999270,-0.508895
88280.000327,-0.508258
88281.000384,-0.507621
88282.000442,-0.508258
88283.000499,-0.512080
88284.000556,-0.510806
88285.000613,-0.500612
88285.999671,-0.513354
88286.999728,-0.510806
88288.000785,-0.508258
88289.000842,-0.511443
88289.999899,-0.505709
88290.998956,-0.507621
88291.999013,-0.511443
88293.000071,-0.510806
88294.000128,-0.506346
88295.000185,-0.507621
88296.000242,-0.512717
88297.000299,-0.509532
88298.000357,-0.509532
88299.000414,-0.512080
88299.999471,-0.510169
88300.999528,-0.511443
88301.999586,-0.508258
88303.000643,-0.510169
88304.000700,-0.505709
88305.000757,-0.511443
88306.000814,-0.506983
88306.999872,-0.512717
88307.999929,-0.508258
88308.999986,-0.510806
88310.000043,-0.506346
88311.000100,-0.510806
88312.000157,-0.507621
88313.000215,-0.508895
88314.000272,-0.505709
88314.999329,-0.509532
88316.000386,-0.509532
88317.000443,-0.503161
88318.000501,-0.508258
88319.000558,-0.510169
88320.000615,-0.511443
88321.000672,-0.506346
88322.000730,-0.510169
88322.999787,-0.509532
88324.000844,-0.508258
88324.998901,-0.511443
88325.999959,-0.509532
88327.000016,-0.515903
88328.000073,-0.514629
88328.999130,-0.505709
88330.000187,-0.510806
88331.000244,-0.508258
88332.000301,-0.512717
88332.999359,-0.511443
88334.000416,-0.510169
88335.000473,-0.508895
88336.000530,-0.512717
88337.000587,-0.512717
88338.000645,-0.510169
88338.999702,-0.506346
88340.000759,-0.508258
88340.999816,-0.505072
88342.000874,-0.508895
88342.999931,-0.511443
88343.999988,-0.510169
88345.000045,-0.507621
88345.999102,-0.505072
88347.000159,-0.505709
88348.000216,-0.505709
88348.999274,-0.510806
88350.000331,-0.508895
88351.000388,-0.512080
88351.999445,-0.505072
88352.999503,-0.510169
88354.000560,-0.508258
88355.000617,-0.509532
88356.000674,-0.512080
88357.000731,-0.508895
88358.000789,-0.509532
88359.000846,-0.508895
88359.999903,-0.511443
88360.999960,-0.508258
88361.999017,-0.505709
88363.000075,-0.512080
88363.999132,-0.507621
88365.000189,-0.508258
88366.000246,-0.511443
88367.000303,-0.510169
88368.000360,-0.515903
88369.000418,-0.510169
88370.000475,-0.507621
88371.000532,-0.506346
88372.000589,-0.510806
88373.000647,-0.510169
88374.000704,-0.509532
88375.000761,-0.508895
88376.000818,-0.511443
88376.998875,-0.512717
88377.999932,-0.505072
88378.998990,-0.507621
88379.999047,-0.510169
88381.000104,-0.506983
88382.000161,-0.505072
88382.999218,-0.507621
88383.999276,-0.508258
88384.999333,-0.506346
88386.000390,-0.509532
88387.000447,-0.505709
88388.000504,-0.510806
88389.000562,-0.506346
88389.999619,-0.510169
88390.999676,-0.505709
88392.000733,-0.507621
88393.000791,-0.510169
88394.000848,-0.510806
88394.998905,-0.512717
88395.999962,-0.512717
88397.000020,-0.510169
88398.000076,-0.510806
88399.000134,-0.508258
88400.000191,-0.508895
88401.000248,-0.511443
88402.000305,-0.512080
88403.000362,-0.513354
88403.999420,-0.510169
88405.000477,-0.509532
88406.000534,-0.507621
88407.000591,-0.510169
88407.999649,-0.510169
88409.000706,-0.512717
88410.000763,-0.512717
88410.999820,-0.507621
88411.999877,-0.506346
88412.999934,-0.510169
88413.998991,-0.506346
88415.000049,-0.512717
88416.000106,-0.509532
88417.000163,-0.511443
88417.999220,-0.504435
88419.000278,-0.507621
88420.000335,-0.508258
88421.000392,-0.507621
88422.000449,-0.509532
88423.000506,-0.510806
88423.999564,-0.509532
88425.000621,-0.508258
88426.000678,-0.509532
88426.999735,-0.508895
88428.000793,-0.508895
88429.000850,-0.511443
88429.999907,-0.510169
88430.999964,-0.507621
88432.000021,-0.507621
88433.000078,-0.509532
88434.000135,-0.512717
88435.000193,-0.508258
88435.999250,-0.506983
88437.000307,-0.508895
88437.999364,-0.509532
88438.999422,-0.513992
88440.000479,-0.508895
88441.000536,-0.509532
88441.999593,-0.509532
88443.000650,-0.510169
88444.000708,-0.506346
88445.000765,-0.507621
88446.000822,-0.512080
88446.999879,-0.510806
88447.998936,-0.512080
88448.999993,-0.509532
88450.000051,-0.510806
88451.000108,-0.508258
88452.000165,-0.513992
88453.000222,-0.511443
88454.000279,-0.507621
88454.999337,-0.506346
88456.000394,-0.512717
88456.999451,-0.507621
88458.000508,-0.511443
88458.999566,-0.510169
88460.000623,-0.510169
88460.999680,-0.507621
88462.000737,-0.508895
88463.000794,-0.505072
88464.000852,-0.509532
88464.999908,-0.511443
88465.999966,-0.501887
88467.000023,-0.510806
88468.000080,-0.505709
88468.999137,-0.515266
88470.000195,-0.506346
88471.000252,-0.510169
88472.000309,-0.512080
88472.999366,-0.512717
88474.000423,-0.514629
88475.000481,-0.507621
88476.000538,-0.513354
88477.000595,-0.507621
88477.999652,-0.508258
88479.000710,-0.510806
88480.000767,-0.510169
88480.999824,-0.513354
88481.999881,-0.508258
88482.999938,-0.510169
88483.999995,-0.511443
88485.000052,-0.507621
88486.000110,-0.506346
88486.999167,-0.510169
88487.999224,-0.510169
88488.999281,-0.511443
88490.000339,-0.510806
88491.000396,-0.510169
88492.000453,-0.507621
88493.000510,-0.508258
88494.000567,-0.508895
88495.000625,-0.510169
88496.000682,-0.513354
88497.000739,-0.507621
88498.000796,-0.509532
88499.000854,-0.507621
